Shipping ID,Carrier Code,Carrier Name
15607,3,ArcBest
15608,3,ArcBest
15609,5,Hub Group
15610,3,ArcBest
15611,4,UPS
15612,5,Hub Group
15613,4,UPS
15614,3,ArcBest
15615,3,ArcBest
15616,3,ArcBest
15617,3,ArcBest
15618,3,ArcBest
15619,5,Hub Group
15620,3,ArcBest
15621,5,Hub Group
15622,3,ArcBest
15623,5,Hub Group
15624,5,Hub Group
15625,3,ArcBest
15626,4,UPS
15627,4,UPS
15628,3,ArcBest
15629,5,Hub Group
15630,4,UPS
15631,3,ArcBest
15632,5,Hub Group
15633,3,ArcBest
15634,3,ArcBest
15635,3,ArcBest
15636,3,ArcBest
15637,3,ArcBest
15638,3,ArcBest
15639,3,ArcBest
15640,5,Hub Group
15641,3,ArcBest
15642,4,UPS
15643,3,ArcBest
15644,3,ArcBest
15645,3,ArcBest
15646,4,UPS
15647,3,ArcBest
15648,3,ArcBest
15649,3,ArcBest
15650,3,ArcBest
15651,3,ArcBest
15652,3,ArcBest
15653,3,ArcBest
15654,3,ArcBest
15655,5,Hub Group
15656,3,ArcBest
15657,3,ArcBest
15658,3,ArcBest
15659,4,UPS
15660,4,UPS
15661,4,UPS
15662,3,ArcBest
15663,3,ArcBest
15664,4,UPS
15665,3,ArcBest
15666,3,ArcBest
15667,4,UPS
15668,4,UPS
15669,3,ArcBest
15670,3,ArcBest
15671,3,ArcBest
15672,3,ArcBest
15673,3,ArcBest
15674,3,ArcBest
15675,3,ArcBest
15676,3,ArcBest
15677,3,ArcBest
15678,3,ArcBest
15679,3,ArcBest
15680,4,UPS
15681,3,ArcBest
15682,3,ArcBest
15683,3,ArcBest
15684,3,ArcBest
15685,3,ArcBest
15686,3,ArcBest
15687,3,ArcBest
15688,3,ArcBest
15689,3,ArcBest
15690,4,UPS
15691,3,ArcBest
15692,3,ArcBest
15693,2,FedEX
15694,1,DHL
15695,2,FedEX
15696,1,DHL
15697,5,Hub Group
15698,5,Hub Group
15699,3,ArcBest
15700,5,Hub Group
15701,1,DHL
15702,1,DHL
15703,1,DHL
15704,4,UPS
15705,4,UPS
15706,5,Hub Group
15707,4,UPS
15708,3,ArcBest
15709,2,FedEX
15710,4,UPS
15711,5,Hub Group
15712,2,FedEX
15713,1,DHL
15714,2,FedEX
15715,2,FedEX
15716,3,ArcBest
15717,1,DHL
15718,1,DHL
15719,2,FedEX
15720,4,UPS
15721,3,ArcBest
15722,3,ArcBest
15723,4,UPS
15724,2,FedEX
15725,1,DHL
15726,1,DHL
15727,5,Hub Group
15728,5,Hub Group
15729,4,UPS
15730,4,UPS
15731,2,FedEX
15732,2,FedEX
15733,4,UPS
15734,4,UPS
15735,2,FedEX
15736,4,UPS
15737,3,ArcBest
15738,2,FedEX
15739,5,Hub Group
15740,3,ArcBest
15741,3,ArcBest
15742,3,ArcBest
15743,3,ArcBest
15744,3,ArcBest
15745,3,ArcBest
15746,3,ArcBest
15747,3,ArcBest
15748,3,ArcBest
15749,3,ArcBest
15750,5,Hub Group
15751,4,UPS
15752,5,Hub Group
15753,3,ArcBest
15754,3,ArcBest
15755,3,ArcBest
15756,4,UPS
15757,3,ArcBest
15758,4,UPS
15759,5,Hub Group
15760,5,Hub Group
15761,5,Hub Group
15762,4,UPS
15763,3,ArcBest
15764,3,ArcBest
15765,3,ArcBest
15766,3,ArcBest
15767,3,ArcBest
15768,3,ArcBest
15769,5,Hub Group
15770,4,UPS
15771,3,ArcBest
15772,3,ArcBest
15773,5,Hub Group
15774,3,ArcBest
15775,3,ArcBest
15776,3,ArcBest
15777,4,UPS
15778,3,ArcBest
15779,4,UPS
15780,3,ArcBest
15781,5,Hub Group
15782,3,ArcBest
15783,3,ArcBest
15784,4,UPS
15785,3,ArcBest
15786,3,ArcBest
15787,5,Hub Group
15788,3,ArcBest
15789,3,ArcBest
15790,3,ArcBest
15791,3,ArcBest
15792,3,ArcBest
15793,5,Hub Group
15794,4,UPS
15795,4,UPS
15796,3,ArcBest
15797,3,ArcBest
15798,3,ArcBest
15799,3,ArcBest
15800,4,UPS
15801,3,ArcBest
15802,3,ArcBest
15803,3,ArcBest
15804,3,ArcBest
15805,4,UPS
15806,3,ArcBest
15807,3,ArcBest
15808,3,ArcBest
15809,1,DHL
15810,3,ArcBest
15811,2,FedEX
15812,4,UPS
15813,3,ArcBest
15814,5,Hub Group
15815,2,FedEX
15816,4,UPS
15817,5,Hub Group
15818,3,ArcBest
15819,1,DHL
15820,4,UPS
15821,2,FedEX
15822,4,UPS
15823,1,DHL
15824,3,ArcBest
15825,4,UPS
15826,4,UPS
15827,4,UPS
15828,5,Hub Group
15829,4,UPS
15830,1,DHL
15831,3,ArcBest
15832,1,DHL
15833,3,ArcBest
15834,3,ArcBest
15835,1,DHL
15836,4,UPS
15837,2,FedEX
15838,1,DHL
15839,1,DHL
15840,1,DHL
15841,3,ArcBest
15842,4,UPS
15843,3,ArcBest
15844,1,DHL
15845,1,DHL
15846,4,UPS
15847,3,ArcBest
15848,4,UPS
15849,3,ArcBest
15850,4,UPS
15851,2,FedEX
15852,2,FedEX
15853,2,FedEX
15854,3,ArcBest
15855,3,ArcBest
15856,4,UPS
15857,3,ArcBest
15858,4,UPS
15859,3,ArcBest
15860,4,UPS
15861,3,ArcBest
15862,5,Hub Group
15863,4,UPS
15864,3,ArcBest
15865,3,ArcBest
15866,5,Hub Group
15867,3,ArcBest
15868,3,ArcBest
15869,3,ArcBest
15870,3,ArcBest
15871,3,ArcBest
15872,3,ArcBest
15873,3,ArcBest
15874,3,ArcBest
15875,3,ArcBest
15876,3,ArcBest
15877,3,ArcBest
15878,3,ArcBest
15879,3,ArcBest
15880,3,ArcBest
15881,3,ArcBest
15882,3,ArcBest
15883,3,ArcBest
15884,3,ArcBest
15885,3,ArcBest
15886,3,ArcBest
15887,3,ArcBest
15888,3,ArcBest
15889,3,ArcBest
15890,3,ArcBest
15891,4,UPS
15892,3,ArcBest
15893,4,UPS
15894,3,ArcBest
15895,3,ArcBest
15896,3,ArcBest
15897,3,ArcBest
15898,3,ArcBest
15899,3,ArcBest
15900,4,UPS
15901,4,UPS
15902,3,ArcBest
15903,3,ArcBest
15904,3,ArcBest
15905,3,ArcBest
15906,3,ArcBest
15907,3,ArcBest
15908,3,ArcBest
15909,3,ArcBest
15910,3,ArcBest
15911,5,Hub Group
15912,4,UPS
15913,3,ArcBest
15914,3,ArcBest
15915,3,ArcBest
15916,3,ArcBest
15917,3,ArcBest
15918,5,Hub Group
15919,3,ArcBest
15920,3,ArcBest
15921,3,ArcBest
15922,5,Hub Group
15923,5,Hub Group
15924,4,UPS
15925,5,Hub Group
15926,3,ArcBest
15927,4,UPS
15928,3,ArcBest
15929,2,FedEX
15930,5,Hub Group
15931,2,FedEX
15932,1,DHL
15933,5,Hub Group
15934,1,DHL
15935,5,Hub Group
15936,1,DHL
15937,4,UPS
15938,3,ArcBest
15939,2,FedEX
15940,5,Hub Group
15941,5,Hub Group
15942,4,UPS
15943,2,FedEX
15944,3,ArcBest
15945,3,ArcBest
15946,5,Hub Group
15947,4,UPS
15948,1,DHL
15949,1,DHL
15950,1,DHL
15951,1,DHL
15952,1,DHL
15953,2,FedEX
15954,5,Hub Group
15955,4,UPS
15956,1,DHL
15957,3,ArcBest
15958,3,ArcBest
15959,4,UPS
15960,3,ArcBest
15961,3,ArcBest
15962,3,ArcBest
15963,3,ArcBest
15964,3,ArcBest
15965,3,ArcBest
15966,3,ArcBest
15967,3,ArcBest
15968,3,ArcBest
15969,4,UPS
15970,3,ArcBest
15971,3,ArcBest
15972,4,UPS
15973,4,UPS
15974,3,ArcBest
15975,3,ArcBest
15976,3,ArcBest
15977,3,ArcBest
15978,4,UPS
15979,3,ArcBest
15980,4,UPS
15981,3,ArcBest
15982,3,ArcBest
15983,3,ArcBest
15984,3,ArcBest
15985,4,UPS
15986,3,ArcBest
15987,3,ArcBest
15988,3,ArcBest
15989,3,ArcBest
15990,3,ArcBest
15991,5,Hub Group
15992,3,ArcBest
15993,3,ArcBest
15994,5,Hub Group
15995,3,ArcBest
15996,5,Hub Group
15997,5,Hub Group
15998,3,ArcBest
15999,3,ArcBest
16000,3,ArcBest
16001,5,Hub Group
16002,3,ArcBest
16003,3,ArcBest
16004,3,ArcBest
16005,3,ArcBest
16006,3,ArcBest
16007,3,ArcBest
16008,3,ArcBest
16009,5,Hub Group
16010,3,ArcBest
16011,5,Hub Group
16012,3,ArcBest
16013,3,ArcBest
16014,4,UPS
16015,5,Hub Group
16016,3,ArcBest
16017,4,UPS
16018,5,Hub Group
16019,3,ArcBest
16020,3,ArcBest
16021,3,ArcBest
16022,5,Hub Group
16023,3,ArcBest
16024,3,ArcBest
16025,3,ArcBest
16026,3,ArcBest
16027,5,Hub Group
16028,4,UPS
16029,3,ArcBest
16030,3,ArcBest
16031,4,UPS
16032,3,ArcBest
16033,3,ArcBest
16034,4,UPS
16035,3,ArcBest
16036,5,Hub Group
16037,3,ArcBest
16038,3,ArcBest
16039,4,UPS
16040,3,ArcBest
16041,3,ArcBest
16042,3,ArcBest
16043,3,ArcBest
16044,3,ArcBest
16045,5,Hub Group
16046,3,ArcBest
16047,5,Hub Group
16048,4,UPS
16049,4,UPS
16050,5,Hub Group
16051,5,Hub Group
16052,3,ArcBest
16053,3,ArcBest
16054,3,ArcBest
16055,4,UPS
16056,3,ArcBest
16057,3,ArcBest
16058,3,ArcBest
16059,4,UPS
16060,3,ArcBest
16061,3,ArcBest
16062,3,ArcBest
16063,5,Hub Group
16064,4,UPS
16065,5,Hub Group
16066,3,ArcBest
16067,4,UPS
16068,3,ArcBest
16069,3,ArcBest
16070,4,UPS
16071,3,ArcBest
16072,4,UPS
16073,3,ArcBest
16074,3,ArcBest
16075,3,ArcBest
16076,3,ArcBest
16077,3,ArcBest
16078,3,ArcBest
16079,3,ArcBest
16080,3,ArcBest
16081,3,ArcBest
16082,3,ArcBest
16083,3,ArcBest
16084,3,ArcBest
16085,3,ArcBest
16086,3,ArcBest
16087,3,ArcBest
16088,4,UPS
16089,3,ArcBest
16090,4,UPS
16091,3,ArcBest
16092,3,ArcBest
16093,3,ArcBest
16094,3,ArcBest
16095,3,ArcBest
16096,4,UPS
16097,3,ArcBest
16098,4,UPS
16099,3,ArcBest
16100,3,ArcBest
16101,3,ArcBest
16102,3,ArcBest
16103,3,ArcBest
16104,3,ArcBest
16105,3,ArcBest
16106,3,ArcBest
16107,4,UPS
16108,3,ArcBest
16109,4,UPS
16110,3,ArcBest
16111,3,ArcBest
16112,4,UPS
16113,3,ArcBest
16114,4,UPS
16115,3,ArcBest
16116,3,ArcBest
16117,3,ArcBest
16118,3,ArcBest
16119,3,ArcBest
16120,3,ArcBest
16121,4,UPS
16122,3,ArcBest
16123,3,ArcBest
16124,3,ArcBest
16125,4,UPS
16126,3,ArcBest
16127,3,ArcBest
16128,3,ArcBest
16129,5,Hub Group
16130,3,ArcBest
16131,3,ArcBest
16132,3,ArcBest
16133,3,ArcBest
16134,3,ArcBest
16135,5,Hub Group
16136,3,ArcBest
16137,3,ArcBest
16138,4,UPS
16139,4,UPS
16140,3,ArcBest
16141,3,ArcBest
16142,3,ArcBest
16143,3,ArcBest
16144,5,Hub Group
16145,4,UPS
16146,3,ArcBest
16147,4,UPS
16148,4,UPS
16149,3,ArcBest
16150,5,Hub Group
16151,4,UPS
16152,4,UPS
16153,4,UPS
16154,5,Hub Group
16155,3,ArcBest
16156,5,Hub Group
16157,5,Hub Group
16158,3,ArcBest
16159,5,Hub Group
16160,3,ArcBest
16161,4,UPS
16162,3,ArcBest
16163,3,ArcBest
16164,4,UPS
16165,3,ArcBest
16166,4,UPS
16167,3,ArcBest
16168,4,UPS
16169,4,UPS
16170,3,ArcBest
16171,5,Hub Group
16172,5,Hub Group
16173,3,ArcBest
16174,3,ArcBest
16175,3,ArcBest
16176,3,ArcBest
16177,3,ArcBest
16178,3,ArcBest
16179,3,ArcBest
16180,3,ArcBest
16181,4,UPS
16182,3,ArcBest
16183,3,ArcBest
16184,3,ArcBest
16185,4,UPS
16186,4,UPS
16187,4,UPS
16188,4,UPS
16189,3,ArcBest
16190,4,UPS
16191,4,UPS
16192,3,ArcBest
16193,3,ArcBest
16194,4,UPS
16195,3,ArcBest
16196,3,ArcBest
16197,3,ArcBest
16198,4,UPS
16199,3,ArcBest
16200,3,ArcBest
16201,3,ArcBest
16202,3,ArcBest
16203,3,ArcBest
16204,3,ArcBest
16205,3,ArcBest
16206,3,ArcBest
16207,3,ArcBest
16208,3,ArcBest
16209,3,ArcBest
16210,3,ArcBest
16211,4,UPS
16212,4,UPS
16213,3,ArcBest
16214,3,ArcBest
16215,3,ArcBest
16216,4,UPS
16217,3,ArcBest
16218,3,ArcBest
16219,3,ArcBest
16220,3,ArcBest
16221,3,ArcBest
16222,3,ArcBest
16223,5,Hub Group
16224,3,ArcBest
16225,4,UPS
16226,3,ArcBest
16227,4,UPS
16228,3,ArcBest
16229,3,ArcBest
16230,3,ArcBest
16231,4,UPS
16232,5,Hub Group
16233,3,ArcBest
16234,5,Hub Group
16235,4,UPS
16236,5,Hub Group
16237,4,UPS
16238,3,ArcBest
16239,3,ArcBest
16240,3,ArcBest
16241,5,Hub Group
16242,5,Hub Group
16243,3,ArcBest
16244,4,UPS
16245,3,ArcBest
16246,5,Hub Group
16247,5,Hub Group
16248,4,UPS
16249,5,Hub Group
16250,3,ArcBest
16251,4,UPS
16252,4,UPS
16253,3,ArcBest
16254,3,ArcBest
16255,3,ArcBest
16256,3,ArcBest
16257,3,ArcBest
16258,4,UPS
16259,5,Hub Group
16260,5,Hub Group
16261,4,UPS
16262,5,Hub Group
16263,5,Hub Group
16264,3,ArcBest
16265,3,ArcBest
16266,5,Hub Group
16267,3,ArcBest
16268,3,ArcBest
16269,5,Hub Group
16270,4,UPS
16271,3,ArcBest
16272,3,ArcBest
16273,3,ArcBest
16274,3,ArcBest
16275,3,ArcBest
16276,3,ArcBest
16277,3,ArcBest
16278,4,UPS
16279,3,ArcBest
16280,3,ArcBest
16281,3,ArcBest
16282,4,UPS
16283,3,ArcBest
16284,4,UPS
16285,4,UPS
16286,3,ArcBest
16287,3,ArcBest
16288,3,ArcBest
16289,3,ArcBest
16290,3,ArcBest
16291,3,ArcBest
16292,3,ArcBest
16293,3,ArcBest
16294,4,UPS
16295,3,ArcBest
16296,3,ArcBest
16297,3,ArcBest
16298,3,ArcBest
16299,3,ArcBest
16300,3,ArcBest
16301,3,ArcBest
16302,4,UPS
16303,3,ArcBest
16304,3,ArcBest
16305,3,ArcBest
16306,3,ArcBest
16307,3,ArcBest
16308,3,ArcBest
16309,3,ArcBest
16310,3,ArcBest
16311,3,ArcBest
16312,3,ArcBest
16313,4,UPS
16314,3,ArcBest
16315,3,ArcBest
16316,3,ArcBest
16317,4,UPS
16318,3,ArcBest
16319,3,ArcBest
16320,3,ArcBest
16321,3,ArcBest
16322,3,ArcBest
16323,3,ArcBest
16324,3,ArcBest
16325,3,ArcBest
16326,4,UPS
16327,3,ArcBest
16328,4,UPS
16329,3,ArcBest
16330,3,ArcBest
16331,4,UPS
16332,4,UPS
16333,5,Hub Group
16334,3,ArcBest
16335,3,ArcBest
16336,3,ArcBest
16337,5,Hub Group
16338,3,ArcBest
16339,3,ArcBest
16340,3,ArcBest
16341,3,ArcBest
16342,4,UPS
16343,4,UPS
16344,5,Hub Group
16345,5,Hub Group
16346,3,ArcBest
16347,3,ArcBest
16348,3,ArcBest
16349,3,ArcBest
16350,4,UPS
16351,3,ArcBest
16352,5,Hub Group
16353,5,Hub Group
16354,3,ArcBest
16355,3,ArcBest
16356,3,ArcBest
16357,4,UPS
16358,3,ArcBest
16359,4,UPS
16360,3,ArcBest
16361,5,Hub Group
16362,5,Hub Group
16363,3,ArcBest
16364,3,ArcBest
16365,3,ArcBest
16366,3,ArcBest
16367,3,ArcBest
16368,4,UPS
16369,3,ArcBest
16370,4,UPS
16371,3,ArcBest
16372,3,ArcBest
16373,4,UPS
16374,3,ArcBest
16375,3,ArcBest
16376,3,ArcBest
16377,5,Hub Group
16378,3,ArcBest
16379,5,Hub Group
16380,3,ArcBest
16381,3,ArcBest
16382,3,ArcBest
16383,3,ArcBest
16384,3,ArcBest
16385,3,ArcBest
16386,3,ArcBest
16387,3,ArcBest
16388,3,ArcBest
16389,3,ArcBest
16390,3,ArcBest
16391,5,Hub Group
16392,5,Hub Group
16393,3,ArcBest
16394,3,ArcBest
16395,3,ArcBest
16396,3,ArcBest
16397,3,ArcBest
16398,5,Hub Group
16399,4,UPS
16400,5,Hub Group
16401,4,UPS
16402,3,ArcBest
16403,4,UPS
16404,4,UPS
16405,4,UPS
16406,3,ArcBest
16407,4,UPS
16408,3,ArcBest
16409,5,Hub Group
16410,5,Hub Group
16411,5,Hub Group
16412,3,ArcBest
16413,3,ArcBest
16414,4,UPS
16415,4,UPS
16416,5,Hub Group
16417,3,ArcBest
16418,3,ArcBest
16419,3,ArcBest
16420,4,UPS
16421,5,Hub Group
16422,5,Hub Group
16423,5,Hub Group
16424,3,ArcBest
16425,3,ArcBest
16426,4,UPS
16427,3,ArcBest
16428,5,Hub Group
16429,5,Hub Group
16430,5,Hub Group
16431,3,ArcBest
16432,3,ArcBest
16433,3,ArcBest
16434,3,ArcBest
16435,3,ArcBest
16436,3,ArcBest
16437,3,ArcBest
16438,3,ArcBest
16439,4,UPS
16440,3,ArcBest
16441,3,ArcBest
16442,5,Hub Group
16443,4,UPS
16444,5,Hub Group
16445,3,ArcBest
16446,3,ArcBest
16447,3,ArcBest
16448,3,ArcBest
16449,3,ArcBest
16450,3,ArcBest
16451,3,ArcBest
16452,3,ArcBest
16453,3,ArcBest
16454,3,ArcBest
16455,3,ArcBest
16456,3,ArcBest
16457,3,ArcBest
16458,3,ArcBest
16459,3,ArcBest
16460,4,UPS
16461,3,ArcBest
16462,3,ArcBest
16463,3,ArcBest
16464,3,ArcBest
16465,3,ArcBest
16466,3,ArcBest
16467,4,UPS
16468,3,ArcBest
16469,3,ArcBest
16470,4,UPS
16471,3,ArcBest
16472,3,ArcBest
16473,3,ArcBest
16474,3,ArcBest
16475,3,ArcBest
16476,3,ArcBest
16477,3,ArcBest
16478,4,UPS
16479,3,ArcBest
16480,3,ArcBest
16481,3,ArcBest
16482,3,ArcBest
16483,4,UPS
16484,3,ArcBest
16485,2,FedEX
16486,3,ArcBest
16487,2,FedEX
16488,2,FedEX
16489,1,DHL
16490,3,ArcBest
16491,3,ArcBest
16492,3,ArcBest
16493,3,ArcBest
16494,3,ArcBest
16495,3,ArcBest
16496,3,ArcBest
16497,3,ArcBest
16498,2,FedEX
16499,4,UPS
16500,3,ArcBest
16501,3,ArcBest
16502,3,ArcBest
16503,4,UPS
16504,1,DHL
16505,4,UPS
16506,3,ArcBest
16507,1,DHL
16508,1,DHL
16509,4,UPS
16510,3,ArcBest
16511,2,FedEX
16512,3,ArcBest
16513,5,Hub Group
16514,3,ArcBest
16515,2,FedEX
16516,3,ArcBest
16517,3,ArcBest
16518,2,FedEX
16519,5,Hub Group
16520,5,Hub Group
16521,2,FedEX
16522,4,UPS
16523,2,FedEX
16524,5,Hub Group
16525,1,DHL
16526,4,UPS
16527,4,UPS
16528,4,UPS
16529,3,ArcBest
16530,5,Hub Group
16531,1,DHL
16532,3,ArcBest
16533,2,FedEX
16534,2,FedEX
16535,3,ArcBest
16536,3,ArcBest
16537,4,UPS
16538,3,ArcBest
16539,2,FedEX
16540,3,ArcBest
16541,3,ArcBest
16542,5,Hub Group
16543,1,DHL
16544,4,UPS
16545,4,UPS
16546,5,Hub Group
16547,5,Hub Group
16548,1,DHL
16549,1,DHL
16550,5,Hub Group
16551,2,FedEX
16552,4,UPS
16553,4,UPS
16554,5,Hub Group
16555,4,UPS
16556,3,ArcBest
16557,5,Hub Group
16558,1,DHL
16559,4,UPS
16560,2,FedEX
16561,1,DHL
16562,1,DHL
16563,5,Hub Group
16564,2,FedEX
16565,2,FedEX
16566,4,UPS
16567,3,ArcBest
16568,4,UPS
16569,3,ArcBest
16570,1,DHL
16571,3,ArcBest
16572,3,ArcBest
16573,1,DHL
16574,3,ArcBest
16575,4,UPS
16576,4,UPS
16577,1,DHL
16578,4,UPS
16579,3,ArcBest
16580,3,ArcBest
16581,2,FedEX
16582,3,ArcBest
16583,1,DHL
16584,1,DHL
16585,2,FedEX
16586,3,ArcBest
16587,3,ArcBest
16588,1,DHL
16589,4,UPS
16590,2,FedEX
16591,2,FedEX
16592,3,ArcBest
16593,1,DHL
16594,3,ArcBest
16595,1,DHL
16596,3,ArcBest
16597,5,Hub Group
16598,2,FedEX
16599,5,Hub Group
16600,5,Hub Group
16601,3,ArcBest
16602,5,Hub Group
16603,1,DHL
16604,4,UPS
16605,2,FedEX
16606,3,ArcBest
16607,1,DHL
16608,5,Hub Group
16609,1,DHL
16610,1,DHL
16611,5,Hub Group
16612,4,UPS
16613,5,Hub Group
16614,5,Hub Group
16615,4,UPS
16616,4,UPS
16617,1,DHL
16618,1,DHL
16619,3,ArcBest
16620,3,ArcBest
16621,5,Hub Group
16622,1,DHL
16623,3,ArcBest
16624,3,ArcBest
16625,3,ArcBest
16626,4,UPS
16627,5,Hub Group
16628,5,Hub Group
16629,2,FedEX
16630,1,DHL
16631,3,ArcBest
16632,5,Hub Group
16633,3,ArcBest
16634,3,ArcBest
16635,3,ArcBest
16636,3,ArcBest
16637,4,UPS
16638,5,Hub Group
16639,4,UPS
16640,3,ArcBest
16641,4,UPS
16642,2,FedEX
16643,3,ArcBest
16644,5,Hub Group
16645,1,DHL
16646,1,DHL
16647,4,UPS
16648,5,Hub Group
16649,1,DHL
16650,1,DHL
16651,3,ArcBest
16652,5,Hub Group
16653,4,UPS
16654,1,DHL
16655,1,DHL
16656,1,DHL
16657,2,FedEX
16658,3,ArcBest
16659,1,DHL
16660,3,ArcBest
16661,3,ArcBest
16662,4,UPS
16663,3,ArcBest
16664,1,DHL
16665,5,Hub Group
16666,3,ArcBest
16667,5,Hub Group
16668,1,DHL
16669,1,DHL
16670,2,FedEX
16671,4,UPS
16672,5,Hub Group
16673,3,ArcBest
16674,1,DHL
16675,2,FedEX
16676,2,FedEX
16677,5,Hub Group
16678,1,DHL
16679,1,DHL
16680,1,DHL
16681,2,FedEX
16682,1,DHL
16683,3,ArcBest
16684,5,Hub Group
16685,1,DHL
16686,1,DHL
16687,5,Hub Group
16688,1,DHL
16689,2,FedEX
16690,1,DHL
16691,1,DHL
16692,2,FedEX
16693,3,ArcBest
16694,4,UPS
16695,5,Hub Group
16696,2,FedEX
16697,2,FedEX
16698,1,DHL
16699,1,DHL
16700,1,DHL
16701,3,ArcBest
16702,1,DHL
16703,3,ArcBest
16704,2,FedEX
16705,3,ArcBest
16706,2,FedEX
16707,4,UPS
16708,2,FedEX
16709,4,UPS
16710,1,DHL
16711,1,DHL
16712,2,FedEX
16713,1,DHL
16714,2,FedEX
16715,1,DHL
16716,2,FedEX
16717,4,UPS
16718,5,Hub Group
16719,2,FedEX
16720,3,ArcBest
16721,2,FedEX
16722,3,ArcBest
16723,3,ArcBest
16724,4,UPS
16725,5,Hub Group
16726,2,FedEX
16727,2,FedEX
16728,3,ArcBest
16729,4,UPS
16730,1,DHL
16731,1,DHL
16732,5,Hub Group
16733,3,ArcBest
16734,5,Hub Group
16735,5,Hub Group
16736,2,FedEX
16737,5,Hub Group
16738,3,ArcBest
16739,3,ArcBest
16740,2,FedEX
16741,1,DHL
16742,4,UPS
16743,3,ArcBest
16744,4,UPS
16745,1,DHL
16746,2,FedEX
16747,3,ArcBest
16748,3,ArcBest
16749,4,UPS
16750,2,FedEX
16751,3,ArcBest
16752,2,FedEX
16753,4,UPS
16754,1,DHL
16755,3,ArcBest
16756,1,DHL
16757,2,FedEX
16758,5,Hub Group
16759,2,FedEX
16760,4,UPS
16761,2,FedEX
16762,1,DHL
16763,2,FedEX
16764,3,ArcBest
16765,1,DHL
16766,4,UPS
16767,3,ArcBest
16768,4,UPS
16769,1,DHL
16770,3,ArcBest
16771,3,ArcBest
16772,4,UPS
16773,3,ArcBest
16774,2,FedEX
16775,1,DHL
16776,3,ArcBest
16777,1,DHL
16778,2,FedEX
16779,1,DHL
16780,3,ArcBest
16781,3,ArcBest
16782,1,DHL
16783,5,Hub Group
16784,1,DHL
16785,1,DHL
16786,3,ArcBest
16787,5,Hub Group
16788,5,Hub Group
16789,2,FedEX
16790,5,Hub Group
16791,4,UPS
16792,5,Hub Group
16793,1,DHL
16794,3,ArcBest
16795,5,Hub Group
16796,1,DHL
16797,2,FedEX
16798,3,ArcBest
16799,5,Hub Group
16800,1,DHL
16801,2,FedEX
16802,2,FedEX
16803,3,ArcBest
16804,4,UPS
16805,4,UPS
16806,2,FedEX
16807,4,UPS
16808,3,ArcBest
16809,4,UPS
16810,1,DHL
16811,3,ArcBest
16812,3,ArcBest
16813,3,ArcBest
16814,5,Hub Group
16815,2,FedEX
16816,3,ArcBest
16817,3,ArcBest
16818,1,DHL
16819,2,FedEX
16820,3,ArcBest
16821,3,ArcBest
16822,3,ArcBest
16823,1,DHL
16824,1,DHL
16825,1,DHL
16826,3,ArcBest
16827,2,FedEX
16828,5,Hub Group
16829,2,FedEX
16830,2,FedEX
16831,4,UPS
16832,2,FedEX
16833,5,Hub Group
16834,2,FedEX
16835,2,FedEX
16836,4,UPS
16837,1,DHL
16838,1,DHL
16839,2,FedEX
16840,5,Hub Group
16841,5,Hub Group
16842,4,UPS
16843,2,FedEX
16844,1,DHL
16845,3,ArcBest
16846,1,DHL
16847,5,Hub Group
16848,2,FedEX
16849,4,UPS
16850,4,UPS
16851,5,Hub Group
16852,3,ArcBest
16853,5,Hub Group
16854,4,UPS
16855,1,DHL
16856,4,UPS
16857,4,UPS
16858,5,Hub Group
16859,5,Hub Group
16860,3,ArcBest
16861,2,FedEX
16862,2,FedEX
16863,1,DHL
16864,5,Hub Group
16865,3,ArcBest
16866,4,UPS
16867,4,UPS
16868,5,Hub Group
16869,4,UPS
16870,4,UPS
16871,2,FedEX
16872,5,Hub Group
16873,4,UPS
16874,2,FedEX
16875,5,Hub Group
16876,4,UPS
16877,3,ArcBest
16878,2,FedEX
16879,4,UPS
16880,3,ArcBest
16881,4,UPS
16882,5,Hub Group
16883,3,ArcBest
16884,3,ArcBest
16885,4,UPS
16886,3,ArcBest
16887,1,DHL
16888,2,FedEX
16889,4,UPS
16890,5,Hub Group
16891,3,ArcBest
16892,2,FedEX
16893,5,Hub Group
16894,5,Hub Group
16895,5,Hub Group
16896,4,UPS
16897,2,FedEX
16898,2,FedEX
16899,3,ArcBest
16900,3,ArcBest
16901,2,FedEX
16902,1,DHL
16903,5,Hub Group
16904,3,ArcBest
16905,1,DHL
16906,4,UPS
16907,2,FedEX
16908,4,UPS
16909,4,UPS
16910,4,UPS
16911,4,UPS
16912,5,Hub Group
16913,2,FedEX
16914,3,ArcBest
16915,4,UPS
16916,3,ArcBest
16917,2,FedEX
16918,4,UPS
16919,1,DHL
16920,3,ArcBest
16921,4,UPS
16922,1,DHL
16923,3,ArcBest
16924,3,ArcBest
16925,3,ArcBest
16926,2,FedEX
16927,2,FedEX
16928,3,ArcBest
16929,3,ArcBest
16930,4,UPS
16931,3,ArcBest
16932,3,ArcBest
16933,3,ArcBest
16934,4,UPS
16935,3,ArcBest
16936,3,ArcBest
16937,4,UPS
16938,3,ArcBest
16939,3,ArcBest
16940,3,ArcBest
16941,1,DHL
16942,2,FedEX
16943,4,UPS
16944,1,DHL
16945,4,UPS
16946,1,DHL
16947,4,UPS
16948,2,FedEX
16949,2,FedEX
16950,2,FedEX
16951,4,UPS
16952,4,UPS
16953,3,ArcBest
16954,3,ArcBest
16955,3,ArcBest
16956,4,UPS
