Invoice/Item Number,Date,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Store ID,Product ID,Vendor ID,Shipping ID
INV-26354200039,6/10/2021,8,105.04,0.4,0.1,778,1300,68,11379
INV-26623800017,6/10/2021,8,89.92,6,1.58,1245,138,20,11411
INV-26392900004,6/10/2021,8,76.56,0.4,0.1,247,1651,13,11704
INV-27213900027,6/10/2021,8,72,6,1.58,733,170,30,11766
INV-27321500038,6/10/2021,8,95.04,0.4,0.1,226,438,20,11769
INV-26983000021,6/10/2021,8,13.6,1.6,0.42,35,214,9,11877
INV-27244100023,6/10/2021,8,42,3,0.79,936,659,8,12003
INV-28353800026,6/10/2021,8,42,3,0.79,744,892,8,12320
INV-28022100038,6/10/2021,8,162,6,1.58,180,1256,10,12589
INV-28773100020,6/10/2021,8,23.2,3,0.79,1536,288,7,12717
INV-28838600011,6/10/2021,8,102,0.4,0.1,958,153,13,12724
INV-28472600012,7/10/2021,8,67.92,0.4,0.1,524,228,13,12926
INV-29646300024,7/10/2021,8,102,0.4,0.1,66,153,13,13077
INV-29486200025,7/10/2021,8,240,0.4,0.1,1263,2727,22,13081
INV-29474400003,7/10/2021,8,76.56,0.4,0.1,55,1651,13,13117
INV-29328800016,7/10/2021,8,36.88,3,0.79,871,267,13,13178
INV-29623500047,7/10/2021,8,76.56,0.4,0.1,590,1651,13,13426
INV-30148000025,7/10/2021,8,84.64,3,0.79,820,99,25,13579
INV-30494100116,7/10/2021,8,23.52,1.6,0.42,164,27,6,13667
INV-30390200021,7/10/2021,8,42,3,0.79,726,42,8,13723
INV-30847000037,7/10/2021,8,84.64,3,0.79,423,99,25,13917
INV-31361200043,7/10/2021,8,502.56,9.6,2.53,105,1648,26,14151
INV-32024900009,7/10/2021,8,89.92,6,1.58,5,138,20,14290
INV-31786500015,7/10/2021,8,102,0.4,0.1,413,153,13,14366
INV-32255800036,7/10/2021,8,105.04,0.4,0.1,349,1300,68,14407
INV-31719000013,7/10/2021,8,120,6,1.58,910,391,23,14437
INV-31718100004,8/10/2021,8,23.52,1.6,0.42,542,27,6,14452
INV-32280300018,8/10/2021,8,77.92,3,0.79,139,369,20,14672
INV-32886300041,8/10/2021,8,41.44,3,0.79,542,697,1,15005
INV-33469300017,8/10/2021,8,40.08,6,1.58,1084,16,12,15345
INV-33236100055,8/10/2021,8,149.28,0.4,0.1,341,2542,13,15389
INV-34098400196,8/10/2021,8,37.84,3,0.79,82,764,10,15612
INV-33988300001,8/10/2021,8,119.92,6,1.58,927,66,20,15651
INV-33995200020,8/10/2021,8,126,6,1.58,733,385,10,15875
INV-35420000018,8/10/2021,8,36.88,3,0.79,1311,267,13,16221
INV-34774600011,8/10/2021,8,137.92,3,0.79,246,746,26,16356
INV-35634000056,8/10/2021,8,102,0.4,0.1,1411,153,13,16699
INV-35767700023,8/10/2021,8,13.6,1.6,0.42,455,214,9,16723
INV-35780700026,8/10/2021,8,114,8,2.11,391,774,22,16746
INV-37011000026,8/10/2021,8,42,1.6,0.42,596,424,11,16858
INV-36985300012,8/10/2021,8,62.8,6,1.58,1602,6,13,16888
INV-36403800017,8/10/2021,8,102,0.4,0.1,1565,153,13,17169
INV-37883800011,8/10/2021,8,72,3,0.79,654,397,11,17269
INV-37943900020,8/10/2021,8,18.72,1.6,0.42,109,471,13,17428
INV-37082900002,8/10/2021,8,105.04,0.4,0.1,1632,1300,68,17469
INV-37976400026,8/10/2021,8,42,3,0.79,376,206,8,17740
INV-39413900027,8/10/2021,8,96,6,1.58,581,248,13,18088
INV-38870500006,8/10/2021,8,67.92,0.4,0.1,1718,228,13,18089
INV-38954900007,8/10/2021,8,22.32,3,0.79,1657,221,12,18185
INV-39319300034,8/10/2021,8,102,0.4,0.1,1489,153,13,18188
INV-38971700004,11/10/2021,8,102,0.4,0.1,919,153,13,18450
INV-39790900036,11/10/2021,8,36.88,3,0.79,910,267,13,18560
INV-40296600015,11/10/2021,8,67.92,0.4,0.1,658,228,13,18584
INV-39895600023,11/10/2021,8,186.88,6,1.58,1185,275,4,18897
INV-41301900004,11/10/2021,8,105.04,0.4,0.1,330,1300,68,18941
INV-40837400030,11/10/2021,8,36.88,3,0.79,942,267,13,18960
INV-40909100027,11/10/2021,8,221.92,6,1.58,965,406,22,19192
INV-41010300057,11/10/2021,8,15.76,1.6,0.42,51,496,7,19270
INV-41620700011,11/10/2021,8,240,0.4,0.1,298,2727,22,19587
INV-42095800038,11/10/2021,8,132.88,6,1.58,1978,273,11,19707
INV-43371600067,11/10/2021,8,72,3,0.79,751,294,11,19776
INV-42566000048,11/10/2021,8,102,0.4,0.1,251,153,13,19904
INV-43293900025,11/10/2021,8,84.64,3,0.79,874,99,25,19940
INV-43058700002,11/10/2021,8,205.92,0.4,0.1,2147,3581,46,19981
INV-09990700004,11/10/2021,10,90,6,1.59,82,84,2,88
INV-09714600063,11/10/2021,10,90,6,1.59,96,100,2,106
INV-10038400013,11/10/2021,10,102,6,1.59,146,153,6,177
INV-10738100098,12/10/2021,10,90,6,1.59,193,100,2,1085
INV-11718100007,12/10/2021,10,27,3.75,0.99,653,124,9,1391
INV-11592200031,12/10/2021,10,30.8,3.75,0.99,639,542,2,1338
INV-11438600015,12/10/2021,10,90,6,1.59,247,295,2,1671
INV-10744900005,12/10/2021,10,90,6,1.59,38,651,2,1116
INV-12395600031,12/10/2021,10,90,6,1.59,720,651,2,1884
INV-12315000013,12/10/2021,10,90,6,1.59,252,756,2,1694
INV-12373800170,12/10/2021,10,90,6,1.59,116,441,2,2024
INV-12729900025,12/10/2021,10,83.1,5,1.32,443,144,8,2429
INV-13166000030,12/10/2021,10,90,6,1.59,721,441,2,2791
INV-13072200040,12/10/2021,10,118.8,6,1.59,338,438,20,2873
INV-14085800028,12/10/2021,10,90,6,1.58,431,441,2,3005
INV-14001300149,12/10/2021,10,90,6,1.58,82,441,2,3296
INV-14803800056,12/10/2021,10,178.2,6,1.58,160,941,20,3837
INV-15318100010,12/10/2021,10,82.5,3.75,0.99,777,19,10,3862
INV-14888300073,12/10/2021,10,102,6,1.58,251,153,6,4005
INV-14997800007,12/10/2021,10,27,3.75,0.99,908,124,9,4120
INV-15931300057,12/10/2021,10,52.4,3.75,0.99,11,42,8,4284
INV-15713300042,12/10/2021,10,90,6,1.58,123,441,2,4593
INV-16295900005,12/10/2021,10,102,6,1.58,15,153,6,4623
INV-16591300302,13/10/2021,10,83.1,5,1.32,345,144,8,4666
INV-16196800002,13/10/2021,10,90,6,1.58,852,441,2,4734
INV-16234100138,13/10/2021,10,23.4,2,0.52,377,471,6,4961
INV-16244000002,13/10/2021,10,102,6,1.58,1125,153,6,4991
INV-16920000021,13/10/2021,10,90,6,1.58,741,100,2,5070
INV-16986600014,13/10/2021,10,102,6,1.58,5,153,6,5160
INV-17084200032,13/10/2021,10,90,6,1.58,832,100,2,5294
INV-17826900024,13/10/2021,10,56.1,2,0.52,1024,440,25,5639
INV-17420200008,13/10/2021,10,82.5,3.75,0.99,1061,19,10,5786
INV-18918300046,13/10/2021,10,83.1,5,1.32,594,144,8,6648
INV-19191900004,13/10/2021,10,90,6,1.58,747,441,2,6780
INV-20024100026,13/10/2021,10,17,2,0.52,376,214,9,7420
INV-19750200060,13/10/2021,10,83.1,6,1.58,300,1912,8,7423
INV-20291400004,13/10/2021,10,46.1,3.75,0.99,929,267,6,7469
INV-20726300087,13/10/2021,10,90,6,1.58,251,651,2,7879
INV-21192200059,13/10/2021,10,90,0.5,0.13,522,651,2,7991
INV-21378900018,13/10/2021,10,83.1,0.5,0.13,277,1543,8,8047
INV-21871300028,13/10/2021,10,17,2,0.52,936,214,9,8591
INV-21842200029,13/10/2021,10,26.9,3.75,0.99,777,2091,29,8610
INV-22467900021,13/10/2021,10,118.8,0.5,0.13,1389,438,20,8822
INV-22265800014,13/10/2021,10,93.2,0.5,0.13,1273,534,6,8894
INV-22452300007,13/10/2021,10,27.9,3.75,0.99,701,221,12,8970
INV-22736600020,14/10/2021,10,83.1,0.5,0.13,345,144,8,9094
INV-23495000002,14/10/2021,10,112.5,3.75,0.99,589,343,4,9423
INV-23256400021,14/10/2021,10,93.6,2,0.52,542,113,26,9463
INV-23020600036,14/10/2021,10,88.2,0.5,0.13,522,904,20,9527
INV-24424100002,14/10/2021,10,90,0.5,0.13,1113,441,2,10307
INV-24694200038,14/10/2021,10,90,0.5,0.13,594,651,2,10325
INV-25469000012,14/10/2021,10,90,0.5,0.13,345,756,2,10620
INV-24996700002,14/10/2021,10,90,0.5,0.13,134,772,2,10647
INV-25499300009,14/10/2021,10,75.8,0.5,0.13,42,2444,13,10726
INV-24996700004,14/10/2021,10,90,0.5,0.13,134,295,2,10789
INV-24980100007,14/10/2021,10,102,0.5,0.13,1425,153,13,10816
INV-25139000016,14/10/2021,10,90,0.5,0.13,728,651,2,10818
INV-25982500004,15/10/2021,10,83.1,0.5,0.13,664,144,8,11252
INV-25688200006,15/10/2021,10,90,0.5,0.13,1200,772,2,11283
INV-26285900004,15/10/2021,10,83.1,0.5,0.13,1241,144,8,11400
INV-26846200010,15/10/2021,10,90,0.5,0.13,577,756,2,11463
INV-26535900037,15/10/2021,10,118.8,0.5,0.13,594,438,20,11526
INV-26263500002,15/10/2021,10,18.8,1,0.26,1162,106,10,11666
INV-26844300027,15/10/2021,10,118.8,0.5,0.13,1425,438,20,11670
INV-26568700106,15/10/2021,10,83.1,0.5,0.13,1,2567,8,11725
INV-27257200054,15/10/2021,10,118.8,0.5,0.13,688,438,20,12109
INV-28196900012,15/10/2021,10,83.1,0.5,0.13,837,144,8,12364
INV-27750800044,15/10/2021,10,90,0.5,0.13,902,100,2,12397
INV-28410100001,15/10/2021,10,67.5,3.75,0.99,1602,394,22,12754
INV-28970300079,15/10/2021,10,63.5,2,0.52,173,202,4,12893
INV-28922500010,15/10/2021,10,83.1,0.5,0.13,1470,144,8,12957
INV-29235000054,15/10/2021,10,83.1,0.5,0.13,256,144,8,13022
INV-29577200028,15/10/2021,10,112.5,3.75,0.99,639,380,4,13261
INV-29447700005,15/10/2021,10,90,0.5,0.13,1624,441,2,13386
INV-30636300024,15/10/2021,10,90,0.5,0.13,1645,772,2,13775
INV-30066000010,15/10/2021,10,27.9,3.75,0.99,1396,221,12,13835
INV-30869800011,15/10/2021,10,115.2,0.5,0.13,397,374,8,13962
INV-30843300022,15/10/2021,10,90,0.5,0.13,777,2672,2,14015
INV-31312900026,15/10/2021,10,90,0.5,0.13,446,100,2,14107
INV-31908400030,15/10/2021,10,46.1,3.75,0.99,51,267,13,14319
INV-32493100011,15/10/2021,10,17,2,0.52,654,7,7,14906
INV-32592000067,15/10/2021,10,90,0.5,0.13,365,2970,2,15119
INV-33521500012,15/10/2021,10,18.8,1,0.26,489,2077,10,15156
INV-33196800006,15/10/2021,10,83.1,0.5,0.13,731,144,8,15172
INV-33450100004,15/10/2021,10,83.1,0.5,0.13,680,144,8,15258
INV-33526300160,15/10/2021,10,83.1,0.5,0.13,195,1912,8,15302
INV-33796000012,15/10/2021,10,77.4,0.5,0.13,865,441,2,15454
INV-33563400001,15/10/2021,10,118.8,0.5,0.13,1753,438,20,15476
INV-33260900202,18/10/2021,10,14.3,1,0.26,80,2869,2,15524
INV-33721000007,18/10/2021,10,59.3,2,0.52,173,440,25,15533
INV-35408900012,18/10/2021,10,77.4,0.5,0.13,766,441,2,16077
INV-35458200019,18/10/2021,10,52.5,3.75,0.99,1335,206,8,16115
INV-34863100013,18/10/2021,10,77.4,0.5,0.13,938,441,2,16128
INV-35323400011,18/10/2021,10,77.4,0.5,0.13,1469,100,2,16153
INV-36217100014,18/10/2021,10,105.8,3.75,0.99,680,99,25,16603
INV-35852400002,18/10/2021,10,88.2,0.5,0.13,1415,904,20,16791
INV-36513800004,18/10/2021,10,83.1,0.5,0.13,938,1679,8,16990
INV-36374200056,18/10/2021,10,172.4,3.75,0.99,423,746,26,17147
INV-37244600092,18/10/2021,10,202.5,7.5,1.98,108,62,8,17418
INV-37667500003,18/10/2021,10,77.4,0.5,0.13,1203,2672,2,17421
INV-38788200013,18/10/2021,10,27,3.75,0.99,1858,124,9,17911
INV-38966100023,18/10/2021,10,52.5,2,0.52,792,424,11,18139
INV-39209300025,18/10/2021,10,52.5,2,0.52,84,424,11,18404
INV-41680300010,18/10/2021,10,52.5,3.75,0.99,1196,206,8,19555
INV-10377900038,19/10/2021,60,1350,105,27.74,18,500,22,754
INV-12139800004,19/10/2021,60,645.6,105,27.74,456,123,12,1858
INV-10976900079,19/10/2021,60,2430,45,11.89,370,508,34,1212
INV-13087700002,19/10/2021,60,867.6,45,11.89,826,391,23,2814
INV-14360600002,19/10/2021,60,585,105,27.73,172,1186,45,3553
INV-15808000062,19/10/2021,60,1140.6,60,15.85,298,372,23,4594
INV-15660000048,19/10/2021,60,1034.4,45,11.88,66,66,20,4611
INV-15970500020,19/10/2021,60,1983.6,60,15.85,108,581,10,4618
INV-16096300001,19/10/2021,60,1710,45,11.88,11,1470,44,4744
INV-16874300001,19/10/2021,60,714,45,11.88,108,1259,67,5154
INV-17258000003,19/10/2021,60,1708.2,60,15.85,528,518,20,5226
INV-17120500120,19/10/2021,60,646.2,60,15.85,108,776,30,5346
INV-17498600006,19/10/2021,60,597,60,15.85,65,619,6,5698
INV-17328500102,19/10/2021,60,708.6,60,15.85,108,610,10,5846
INV-17320800112,19/10/2021,60,1436.4,60,15.85,85,258,25,5873
INV-17989200001,19/10/2021,60,765,22.5,5.94,15,329,4,6015
INV-18262000076,19/10/2021,60,1140.6,60,15.85,300,372,23,6114
INV-18821700028,19/10/2021,60,315,60,15.85,46,1274,29,6385
INV-18814300083,19/10/2021,60,1753.2,60,15.85,160,518,20,6402
INV-20547600022,19/10/2021,60,1349.4,60,15.85,108,868,20,7693
INV-20309600154,19/10/2021,60,708.6,60,15.85,85,301,10,7736
INV-21406500017,19/10/2021,60,397.8,60,15.85,477,337,12,8061
INV-21818900002,19/10/2021,60,495,22.5,5.94,216,222,11,8603
INV-22286700003,19/10/2021,60,404.4,60,15.85,108,2185,20,9133
INV-23237800033,20/10/2021,60,1799.4,105,27.73,629,638,20,9306
INV-23455000003,20/10/2021,60,765,22.5,5.94,375,329,4,9629
INV-24043400004,20/10/2021,60,1039.8,105,27.73,63,370,13,9891
INV-23632300141,20/10/2021,60,1628.4,45,11.88,83,30,14,9970
INV-24595700010,20/10/2021,60,1133.4,60,15.85,85,241,10,10370
INV-25221000070,20/10/2021,60,622.8,105,27.73,590,2414,2,10544
INV-24976300034,20/10/2021,60,217.8,60,15.85,160,816,12,10566
INV-25963100093,20/10/2021,60,1140.6,60,15.85,68,372,23,11072
INV-26559000002,20/10/2021,60,471,45,11.88,1531,6,13,11471
INV-26909900042,20/10/2021,60,631.8,60,15.85,713,450,2,11550
INV-26521700048,20/10/2021,60,940.8,105,27.73,387,52,13,11617
INV-26290400001,20/10/2021,60,1035,3,0.79,615,726,11,11653
INV-26833900012,20/10/2021,60,786.6,105,27.73,443,778,11,11663
INV-26640700219,20/10/2021,60,940.8,105,27.73,203,52,13,11716
INV-27298000060,20/10/2021,60,1800,45,11.88,85,102,10,12019
INV-27590500007,20/10/2021,60,705,60,15.85,597,175,12,12038
INV-28260800030,20/10/2021,60,896.4,45,11.88,108,1900,11,12344
INV-27614400015,20/10/2021,60,630,45,11.88,160,771,12,12554
INV-28438800116,20/10/2021,60,708.6,60,15.85,85,1366,10,12699
INV-28603000005,20/10/2021,60,630,45,11.88,106,1226,10,12715
INV-29604600102,21/10/2021,60,405,45,11.88,249,31,13,13076
INV-29269900018,21/10/2021,60,444.6,60,15.85,108,408,2,13295
INV-30084600006,21/10/2021,60,585,105,27.73,563,1186,45,13495
INV-30069200021,21/10/2021,60,1798.2,45,11.88,34,1538,20,13551
INV-30194300049,21/10/2021,60,2047.8,60,15.85,160,85,22,13794
INV-29956200144,21/10/2021,60,882,45,11.88,85,605,24,13796
INV-30973000004,21/10/2021,60,1063.8,22.5,5.94,1568,308,19,14074
INV-31952200077,21/10/2021,60,1700.4,60,15.85,370,213,4,14397
INV-33205800017,21/10/2021,60,1106.4,22.5,5.94,728,308,19,15333
INV-33223300002,21/10/2021,60,900,45,11.88,607,391,23,15368
INV-33430800017,21/10/2021,60,450,60,15.85,53,804,12,15485
INV-33595800002,21/10/2021,60,900,45,11.88,269,391,23,15487
INV-34052400022,21/10/2021,60,1039.8,105,27.73,366,370,13,15559
INV-34276000022,21/10/2021,60,1215,105,27.73,705,658,6,15615
INV-34390900014,21/10/2021,60,1243.8,22.5,5.94,1532,449,19,15631
INV-34287500101,21/10/2021,60,1890,105,27.73,160,186,10,15700
INV-34322800001,22/10/2021,60,1243.8,22.5,5.94,890,449,19,15708
INV-34148400001,22/10/2021,60,1243.8,22.5,5.94,1493,449,19,15781
INV-33978000003,22/10/2021,60,660,60,15.85,1573,3086,8,15867
INV-33955900056,22/10/2021,60,1710,105,27.73,233,586,23,15939
INV-35134600086,22/10/2021,60,660.6,60,15.85,244,925,12,15988
INV-35330400026,22/10/2021,60,217.8,60,15.85,347,816,12,16180
INV-34945600082,22/10/2021,60,1350,105,27.73,506,599,88,16216
INV-34680000017,22/10/2021,60,1215,105,27.73,483,658,6,16299
INV-35823700002,22/10/2021,60,1140.6,60,15.85,57,372,23,16760
INV-36380400002,22/10/2021,60,1350,105,27.73,80,500,22,17088
INV-36592300004,22/10/2021,60,1485,45,11.88,85,2150,18,17157
INV-38334300003,22/10/2021,60,486,3,0.79,1808,2054,10,17811
INV-39427600050,22/10/2021,60,1080,60,15.85,108,1858,12,18171
INV-39120200007,22/10/2021,60,990,45,11.88,165,1292,13,18251
INV-40222400040,22/10/2021,60,1140.6,60,15.85,300,372,23,18825
INV-40927800011,22/10/2021,60,743.4,45,11.88,977,78,22,19088
INV-40644700013,22/10/2021,60,1628.4,45,11.88,1109,30,14,19136
INV-40685000004,22/10/2021,60,1349.4,60,15.85,374,316,20,19183
INV-41899300001,22/10/2021,60,597,60,15.85,244,619,13,19396
INV-42987400007,22/10/2021,60,1629,45,11.88,244,436,38,19758
INV-09888200001,22/10/2021,30,814.2,22.5,5.94,30,30,14,30
INV-10956700027,22/10/2021,96,322.56,19.2,5.07,534,10,8,949
INV-10492100129,25/10/2021,30,562.5,22.5,5.94,377,13,10,720
INV-10617200101,25/10/2021,72,1368.72,72,19.02,2,372,23,505
INV-10006000011,25/10/2021,84,871.92,84,22.19,156,175,12,197
INV-11112200001,25/10/2021,96,933.12,19.2,5.07,564,51,19,1055
INV-10950800017,25/10/2021,42,658.56,73.5,19.42,248,52,6,1187
INV-12168100007,25/10/2021,7,35.07,5.25,1.39,723,61,12,1699
INV-10411000006,25/10/2021,16,73.76,6,1.59,364,267,6,523
INV-12320000041,25/10/2021,25,480,15,3.96,108,86,23,1763
INV-12486500019,25/10/2021,9,88.02,3.38,0.89,816,99,25,2174
INV-10397100010,25/10/2021,13,34.32,2.6,0.69,322,487,14,729
INV-11660700120,25/10/2021,72,1999.44,126,33.29,629,586,23,1279
INV-10156600034,25/10/2021,9,41.49,3.38,0.89,467,267,6,753
INV-10899400001,25/10/2021,90,1484.1,157.5,41.61,611,405,1,1213
INV-11323300017,25/10/2021,90,1484.1,157.5,41.61,646,405,1,1365
INV-10507000003,25/10/2021,96,144,9.6,2.54,188,547,6,838
INV-11277800002,25/10/2021,30,393.3,52.5,13.87,31,719,11,1503
INV-11935400012,25/10/2021,180,2023.2,135,35.66,215,138,20,1853
INV-10781800045,26/10/2021,222,2970.36,388.5,102.63,82,563,10,883
INV-10876500018,26/10/2021,7,81.83,5.25,1.39,195,569,2,900
INV-11049800041,26/10/2021,72,477.36,72,19.02,156,337,12,910
INV-12339300016,26/10/2021,9,47.25,3.38,0.89,253,206,8,1730
INV-11471700007,26/10/2021,16,27.2,3.2,0.85,716,214,9,1656
INV-11667900079,26/10/2021,72,1041.12,54,14.27,468,391,23,1347
INV-12390100039,26/10/2021,300,1728,300,79.25,244,897,12,2075
INV-12469700011,26/10/2021,198,1098.9,19.8,5.23,845,642,19,2357
INV-12678000047,26/10/2021,150,3859.5,112.5,29.72,30,792,26,2414
INV-12707300038,26/10/2021,96,140.16,9.6,2.54,312,681,20,2438
INV-12839000015,26/10/2021,72,331.92,27,7.13,863,267,6,2466
INV-12506000019,26/10/2021,300,4338,225,59.44,345,391,23,2481
INV-13231800062,26/10/2021,7,31.5,1.4,0.37,599,424,11,2607
INV-13058600004,26/10/2021,32,55.36,6.4,1.69,880,1008,12,2615
INV-13056100013,26/10/2021,96,144,9.6,2.54,188,547,6,2724
INV-13133800111,26/10/2021,144,6626.88,252,66.57,483,39,4,2886
INV-13209600151,26/10/2021,9,40.5,1.8,0.48,338,424,11,2910
INV-14192800002,27/10/2021,84,500.64,84,22.19,165,198,2,3030
INV-14152900052,27/10/2021,72,864,72,19.02,15,101,12,3140
INV-13843100015,27/10/2021,168,1769.04,168,44.38,93,450,2,3283
INV-13756800013,27/10/2021,90,2699.1,157.5,41.6,823,638,20,3294
INV-14378400005,27/10/2021,240,5400,420,110.95,120,500,22,3487
INV-14508000044,27/10/2021,7,99.68,1.4,0.36,991,1167,22,3534
INV-14584600002,27/10/2021,20,166.2,1,0.26,599,1188,8,3567
INV-14690200063,27/10/2021,72,2052,126,33.28,156,586,23,3609
INV-14635200003,27/10/2021,72,429.12,72,19.02,798,198,2,3615
INV-14886100030,27/10/2021,120,1993.2,90,23.77,300,273,11,3832
INV-15195400090,28/10/2021,120,435.6,120,31.7,108,816,12,4069
INV-14796400083,28/10/2021,96,644.16,72,19.02,325,1321,13,4172
INV-14908000002,28/10/2021,72,758.16,72,19.02,1060,450,2,4193
INV-15661600200,28/10/2021,72,1727.28,54,14.26,483,126,20,4272
INV-15454400019,28/10/2021,30,437.1,52.5,13.86,778,1349,10,4294
INV-15889400020,28/10/2021,11,29.7,4.12,1.08,596,124,9,4310
INV-15700000004,28/10/2021,42,1197,73.5,19.41,518,586,23,4394
INV-15581800002,28/10/2021,96,2242.56,72,19.02,590,275,4,4457
INV-15582400036,28/10/2021,96,224.64,19.2,5.07,347,471,6,4468
INV-15777100046,28/10/2021,30,470.4,52.5,13.86,300,52,6,4606
INV-16337700001,28/10/2021,600,14394,450,118.87,249,126,20,4647
INV-16477700002,28/10/2021,144,756,54,14.26,456,850,8,4944
INV-16326300025,29/10/2021,300,3663,525,138.69,778,242,2,5037
INV-16991700002,29/10/2021,84,630,84,22.19,165,804,12,5096
INV-17034200004,29/10/2021,96,180.48,9.6,2.53,318,106,10,5119
INV-16758500005,29/10/2021,122,3312.3,91.5,24.17,823,436,38,5126
INV-17070400008,29/10/2021,13,59.93,4.87,1.28,792,267,6,5188
INV-16871300126,29/10/2021,180,2970,135,35.66,277,1115,8,5197
INV-17153400005,29/10/2021,7,68.25,5.25,1.38,436,158,1,5271
INV-17847800013,29/10/2021,150,4275,262.5,69.34,338,586,23,5469
INV-17766300032,29/10/2021,84,819,63,16.64,108,1646,1,5569
INV-17705200073,29/10/2021,120,2872.8,120,31.7,108,258,25,5606
INV-17542900010,29/10/2021,20,180,12,3.17,123,651,2,5651
INV-17792500002,29/10/2021,150,4725,262.5,69.34,31,186,10,5766
INV-17562500001,29/10/2021,150,4275,262.5,69.34,803,586,23,5820
INV-17967600057,29/10/2021,114,2565,199.5,52.7,82,585,22,6118
INV-18081200014,29/10/2021,30,470.4,52.5,13.86,118,52,6,6144
INV-18132800006,29/10/2021,20,180,12,3.17,293,651,2,6195
INV-17950400110,29/10/2021,7,68.25,5.25,1.38,80,1646,1,6240
INV-18809800068,29/10/2021,72,758.16,72,19.02,156,450,2,6390
INV-19001400058,29/10/2021,300,1350,225,59.43,55,1215,29,6470
INV-18976400017,29/10/2021,9,47.25,3.37,0.89,630,659,8,6538
INV-18730000011,1/11/2021,7,60.69,5.25,1.38,649,493,13,6571
INV-18814700019,1/11/2021,15,90,6,1.58,154,1804,21,6579
INV-18501800143,1/11/2021,150,2599.5,262.5,69.34,28,370,13,6601
INV-18833800030,1/11/2021,84,500.64,84,22.19,91,198,2,6638
INV-18581900005,1/11/2021,90,1179.9,157.5,41.6,30,147,11,6661
INV-19476700163,1/11/2021,30,292.5,52.5,13.86,354,886,2,6730
INV-19425000009,1/11/2021,72,194.4,27,7.13,1257,124,9,6866
INV-19645000007,1/11/2021,186,4185,325.5,85.98,551,585,22,6896
INV-19307300003,1/11/2021,30,450,22.5,5.94,492,940,16,7111
INV-19767200081,1/11/2021,7,68.25,2.62,0.69,338,555,31,7206
INV-20297800007,1/11/2021,72,1619.28,72,19.02,215,316,20,7216
INV-20232100025,1/11/2021,144,972,54,14.26,414,394,22,7506
INV-20405400085,2/11/2021,120,1983.6,90,23.77,108,605,24,7616
INV-20845800002,2/11/2021,108,1952.64,40.5,10.69,845,308,19,7661
INV-20680800001,2/11/2021,150,3859.5,112.5,29.71,214,1915,26,7777
INV-20603200007,2/11/2021,20,301.6,1,0.26,334,1973,34,7859
INV-20829500001,2/11/2021,600,9408,1050,277.38,45,52,6,7872
INV-20705700045,2/11/2021,54,1488.78,40.5,10.69,629,920,18,7916
INV-20869700003,2/11/2021,600,9408,1050,277.38,62,52,6,7932
INV-21526800011,2/11/2021,72,673.92,14.4,3.8,358,113,26,8139
INV-21496600009,2/11/2021,150,4275,262.5,69.34,118,586,23,8271
INV-21241400006,2/11/2021,96,163.2,19.2,5.07,811,214,9,8296
INV-22121000028,2/11/2021,7,36.75,2.62,0.69,489,206,8,8428
INV-22091600011,2/11/2021,42,819,73.5,19.41,348,658,6,8488
INV-21677000014,2/11/2021,15,40.5,5.62,1.48,1371,124,9,8544
INV-22046600003,2/11/2021,84,903.84,84,22.19,65,576,10,8590
INV-21701300141,2/11/2021,30,585,52.5,13.86,164,658,6,8597
INV-21942400007,2/11/2021,30,900,22.5,5.94,823,102,10,8646
INV-22120000128,3/11/2021,228,1539,171,45.17,68,870,2,8751
INV-21910100012,3/11/2021,96,163.2,19.2,5.07,1386,7,7,8769
INV-22612200017,3/11/2021,360,5670,270,71.32,9,385,10,8906
INV-22928000010,3/11/2021,96,442.56,36,9.51,863,267,6,9007
INV-22820000007,3/11/2021,15,46.2,5.62,1.48,746,542,2,9023
INV-22331700011,3/11/2021,14,43.12,5.25,1.38,243,542,2,9124
INV-22988900086,3/11/2021,528,15428.16,528,139.48,108,518,20,9389
INV-23267100036,3/11/2021,72,702,126,33.28,114,886,2,9613
INV-23738000128,3/11/2021,120,3330,90,23.77,215,2086,14,9689
INV-23622600046,3/11/2021,360,2073.6,360,95.1,244,897,12,9783
INV-23657100054,3/11/2021,240,3470.4,180,47.55,59,391,23,9829
INV-23785100009,3/11/2021,30,336.3,52.5,13.86,106,11,9,9996
INV-23720500008,3/11/2021,7,11.9,1.4,0.36,897,461,2,10024
INV-24536200005,3/11/2021,96,259.2,36,9.51,837,124,9,10193
INV-24885200013,3/11/2021,210,2879.1,367.5,97.08,346,242,2,10266
INV-24550400009,3/11/2021,120,360,24,6.34,982,425,8,10300
INV-24659300008,3/11/2021,72,200.88,27,7.13,379,221,12,10312
INV-24786100004,3/11/2021,72,194.4,27,7.13,66,124,9,10469
INV-24390000012,4/11/2021,96,2160,168,44.38,823,585,22,10472
INV-24446500093,4/11/2021,30,1023.9,30,7.92,108,85,22,10492
INV-25493500011,4/11/2021,120,3258,90,23.77,977,436,38,10657
INV-25387300002,4/11/2021,30,652.5,52.5,13.86,65,285,10,10679
INV-25151800009,4/11/2021,9,73.17,3.37,0.89,771,332,23,10720
INV-25322900055,4/11/2021,96,1010.88,96,25.36,156,450,2,10866
INV-25479900039,4/11/2021,42,451.92,73.5,19.41,4,123,12,10884
INV-25316100028,4/11/2021,20,180,1,0.26,123,441,2,10886
